rPos_deg,AOTU019_1,AOTU025_2
26.8110236220472,0.796084311611332,0.601678305783801
27.1653543307087,0.790768385808043,0.601968363999316
27.5196850393701,0.786301344581699,0.60274296420915
27.8740157480315,0.782744903496305,0.604036652500238
28.2283464566929,0.780135347655597,0.604973062178628
28.5826771653543,0.777922506261294,0.606008701106444
28.9370078740157,0.776133980833235,0.606982198934967
29.2913385826772,0.774654582998146,0.607412268257338
29.6456692913386,0.773474877133484,0.60740631846352
30,0.772525140107321,0.6070455417644
30.3543307086614,0.771474394436381,0.606171998034063
30.7086614173228,0.770246305364954,0.604720050634443
31.0629921259843,0.768875371431473,0.602632103341161
31.4173228346457,0.767196312048341,0.599775588562547
31.7716535433071,0.765162191384942,0.596497891521768
32.1259842519685,0.762668562367832,0.592807876526347
32.4803149606299,0.759732104070633,0.588675388044829
32.8346456692913,0.756400630769679,0.584969919415994
33.1889763779528,0.752712237708371,0.581228338375326
33.5433070866142,0.748687777774118,0.577926777391224
33.8976377952756,0.744244491691247,0.575201721520364
34.251968503937,0.739442595294185,0.573045070442401
34.6062992125984,0.734471993847757,0.571673445001352
34.9606299212598,0.729216000234825,0.571006532902928
35.3149606299213,0.723589885756049,0.571373083708484
35.6692913385827,0.717573631345239,0.573502722349965
36.0236220472441,0.711313532482966,0.576924859968026
36.3779527559055,0.705232641074517,0.58121902086232
36.7322834645669,0.699205505071858,0.586583963279147
37.0866141732283,0.693291654033513,0.59279848388888
37.4409448818898,0.687696905718385,0.600128288562681
37.7952755905512,0.682462647177555,0.608201924176159
38.1496062992126,0.677632034280325,0.616462491809465
38.503937007874,0.673298521541741,0.625113804402814
38.8582677165354,0.669554115611584,0.634279665915418
39.2125984251969,0.666405019887189,0.643780370846692
39.5669291338583,0.663930811397606,0.653312673279627
39.9212598425197,0.661909600051997,0.662862212522476
40.2755905511811,0.660430871850892,0.67232581614303
40.6299212598425,0.659402612647743,0.681568011595977
40.9842519685039,0.658872719212813,0.690284629144124
41.3385826771654,0.658966286831729,0.698312922359771
